customer_id,full_name,gender,age,city,state,pincode,phone,segment,acquisition_channel,join_date,app_user,email_opt_in,lifetime_orders,nps_score,tenure_years,age_band,nps_category
CUST004964,Rajesh Kumar,Male,50,Pune,Maharashtra,823730,9210897529,New,Google Ads,2024-12-27,Non-App User,Opted In,5,5,0.3,46-60,Detractor (0-6)
CUST004965,Hardik Shah,Male,48,Bengaluru,Karnataka,765140,9802352150,New,Influencer,2023-08-15,App User,Opted In,1,9,1.6,46-60,Promoter (9-10)
CUST004966,Lavanya Patel,Female,27,Delhi,Delhi,565422,9736482789,Returning,Google Ads,2023-01-08,App User,Opted In,3,6,2.2,26-35,Detractor (0-6)
CUST004967,Rekha Dubey,Female,45,Pune,Maharashtra,607881,9014083899,New,Word of Mouth,2021-07-19,Non-App User,Opted Out,2,7,3.7,36-45,Passive (7-8)
CUST004968,Kavya Menon,Female,43,Bengaluru,Karnataka,648142,9436307935,New,Word of Mouth,2020-11-03,Non-App User,Opted In,3,5,4.4,36-45,Detractor (0-6)
CUST004969,Divya Shah,Female,49,Bengaluru,Karnataka,400009,9283482261,Loyal,Google Ads,2024-10-04,App User,Opted In,14,7,0.5,46-60,Passive (7-8)
CUST004970,Tushar Srivastava,Male,32,Hyderabad,Telangana,827865,9522625831,New,Google Ads,2021-02-16,Non-App User,Opted In,5,5,4.1,26-35,Detractor (0-6)
CUST004971,Chhaya Patel,Female,21,Bengaluru,Karnataka,723215,9878354868,New,Instagram,2021-12-25,Non-App User,Opted Out,5,5,3.3,18-25,Detractor (0-6)
CUST004972,Rahul Jain,Male,27,Chennai,Tamil Nadu,672810,9686413178,New,Word of Mouth,2020-07-30,Non-App User,Opted Out,2,6,4.7,26-35,Detractor (0-6)
CUST004973,Lavanya Murthy,Female,41,Mumbai,Maharashtra,672940,9655626352,Loyal,Instagram,2024-06-29,Non-App User,Opted Out,15,9,0.8,36-45,Promoter (9-10)
CUST004974,Rekha Mehta,Female,22,Pune,Maharashtra,574750,9048722596,Loyal,Google Ads,2020-09-11,App User,Opted In,10,9,4.6,18-25,Promoter (9-10)
CUST004975,Shweta Shukla,Female,28,Ahmedabad,Gujarat,417227,9763456722,Loyal,Organic Search,2022-11-23,App User,Opted Out,1,7,2.4,26-35,Passive (7-8)
CUST004976,Nidhi Patil,Female,49,Bengaluru,Karnataka,502165,9803154221,Returning,Organic Search,2022-08-14,Non-App User,Opted In,2,8,2.6,46-60,Passive (7-8)
CUST004977,Pallavi Das,Female,30,Mumbai,Maharashtra,530255,9713261456,Returning,Google Ads,2020-06-11,App User,Opted Out,2,6,4.8,26-35,Detractor (0-6)
CUST004978,Ankit Malhotra,Male,38,Kolkata,West Bengal,817766,9556914971,New,Instagram,2021-05-11,App User,Opted In,2,7,3.9,36-45,Passive (7-8)
CUST004979,Nikhil Patel,Male,40,Bengaluru,Karnataka,450931,9934282578,Loyal,Word of Mouth,2022-09-21,App User,Opted In,15,8,2.5,36-45,Passive (7-8)
CUST004980,Vineet Ghosh,Male,29,Bengaluru,Karnataka,421725,9044341938,Loyal,Google Ads,2022-10-12,Non-App User,Opted In,12,8,2.5,26-35,Passive (7-8)
CUST004981,Suresh Bhat,Male,32,Hyderabad,Telangana,483130,9370840750,Returning,Word of Mouth,2020-09-01,App User,Opted In,2,9,4.6,26-35,Promoter (9-10)
CUST004982,Nisha Kulkarni,Female,21,Bengaluru,Karnataka,512981,9671947700,New,Google Ads,2021-05-22,Non-App User,Opted Out,3,10,3.9,18-25,Promoter (9-10)
CUST004983,Bhavna Bhat,Female,31,Bengaluru,Karnataka,621413,9906720443,Returning,Instagram,2022-09-10,App User,Opted In,4,8,2.6,26-35,Passive (7-8)
CUST004984,Heena Rajan,Female,37,Bengaluru,Karnataka,823871,9146161522,Returning,Instagram,2024-09-15,App User,Opted Out,2,7,0.5,36-45,Passive (7-8)
CUST004985,Komal Shah,Female,31,Hyderabad,Telangana,731850,9663541354,Loyal,Word of Mouth,2024-03-17,App User,Opted In,7,7,1.0,26-35,Passive (7-8)
CUST004986,Priya Yadav,Female,41,Bengaluru,Karnataka,470994,9138982376,New,Amazon,2023-04-17,App User,Opted Out,5,6,2.0,36-45,Detractor (0-6)
CUST004987,Aakash Desai,Male,36,Delhi,Delhi,561926,9007420658,Loyal,Instagram,2022-09-07,App User,Opted In,10,7,2.6,36-45,Passive (7-8)
CUST004988,Geeta Tiwari,Female,28,Delhi,Delhi,659879,9049823626,New,Amazon,2024-06-23,Non-App User,Opted In,3,9,0.8,26-35,Promoter (9-10)
CUST004989,Ishita Verma,Female,42,Delhi,Delhi,659574,9970911899,New,Word of Mouth,2023-03-07,App User,Opted Out,3,9,2.1,36-45,Promoter (9-10)
CUST004990,Meera Pillai,Female,24,Bengaluru,Karnataka,554096,9230396058,Loyal,Word of Mouth,2021-05-18,Non-App User,Opted Out,18,6,3.9,18-25,Detractor (0-6)
CUST004991,Simran Srivastava,Female,35,Delhi,Delhi,846155,9648288552,Returning,Instagram,2022-08-15,App User,Opted In,3,8,2.6,26-35,Passive (7-8)
CUST004992,Preeti Sharma,Female,24,Mumbai,Maharashtra,590684,9669953769,Loyal,Word of Mouth,2022-11-30,App User,Opted In,5,8,2.3,18-25,Passive (7-8)
CUST004993,Tushar Malhotra,Male,32,Mumbai,Maharashtra,549091,9559380475,New,Amazon,2020-09-07,Non-App User,Opted In,2,10,4.6,26-35,Promoter (9-10)
CUST004994,Rahul Singh,Male,21,Mumbai,Maharashtra,583400,9251336774,New,Organic Search,2023-10-04,Non-App User,Opted In,1,7,1.5,18-25,Passive (7-8)
CUST004995,Hardik Desai,Male,21,Pune,Maharashtra,409170,9118518729,Returning,Word of Mouth,2023-01-04,Non-App User,Opted In,3,6,2.2,18-25,Detractor (0-6)
CUST004996,Rohit Malhotra,Male,29,Delhi,Delhi,608769,9630472222,Loyal,Google Ads,2022-03-27,App User,Opted In,16,6,3.0,26-35,Detractor (0-6)
CUST004997,Ajay Rao,Male,43,Bengaluru,Karnataka,712896,9668665947,Returning,Instagram,2021-06-25,App User,Opted In,2,6,3.8,36-45,Detractor (0-6)
CUST004998,Tushar Agarwal,Male,21,Ahmedabad,Gujarat,547857,9043279451,New,Word of Mouth,2021-01-06,App User,Opted Out,2,5,4.2,18-25,Detractor (0-6)
CUST004999,Divya Mehta,Female,32,Mumbai,Maharashtra,734852,9286445883,New,Word of Mouth,2021-04-22,Non-App User,Opted In,4,9,3.9,26-35,Promoter (9-10)
CUST005000,Heena Bhat,Female,39,Bengaluru,Karnataka,546412,9780270569,New,Organic Search,2021-04-30,Non-App User,Opted In,2,10,3.9,36-45,Promoter (9-10)
CUST005001,Chhaya Shah,Female,42,Pune,Maharashtra,617571,9419794286,Loyal,Instagram,2020-11-04,Non-App User,Opted Out,6,8,4.4,36-45,Passive (7-8)
CUST005002,Tanvi Das,Female,42,Mumbai,Maharashtra,446799,9032184967,Returning,Email,2021-07-18,App User,Opted In,1,10,3.7,36-45,Promoter (9-10)
CUST005003,Khushi Singh,Female,41,Bhopal,Madhya Pradesh,415813,9884336170,Returning,Amazon,2023-01-20,App User,Opted In,3,8,2.2,36-45,Passive (7-8)
CUST005004,Kavya Bose,Female,29,Delhi,Delhi,482738,9210625128,New,Email,2024-02-01,App User,Opted In,3,8,1.2,26-35,Passive (7-8)
CUST005005,Tanvi Verma,Female,37,Pune,Maharashtra,694722,9780092388,Loyal,Email,2020-09-11,Non-App User,Opted Out,2,6,4.6,36-45,Detractor (0-6)
CUST005006,Manish Bhat,Male,26,Gurgaon,Haryana,603852,9527548230,Loyal,Instagram,2023-01-19,Non-App User,Opted In,5,9,2.2,26-35,Promoter (9-10)
CUST005007,Vivek Rajan,Male,25,Mumbai,Maharashtra,849121,9537193532,Loyal,Amazon,2024-02-26,App User,Opted In,16,10,1.1,18-25,Promoter (9-10)
CUST005008,Nilesh Iyer,Male,33,Kolkata,West Bengal,576914,9704539667,Loyal,Organic Search,2021-01-06,Non-App User,Opted Out,3,7,4.2,26-35,Passive (7-8)
CUST005009,Tushar Chatterjee,Male,56,Bengaluru,Karnataka,658858,9818670383,Returning,Google Ads,2023-07-23,Non-App User,Opted In,3,7,1.7,46-60,Passive (7-8)
CUST005010,Divya Rao,Female,32,Delhi,Delhi,569567,9512336855,New,Influencer,2020-11-11,App User,Opted Out,1,8,4.4,26-35,Passive (7-8)
CUST005011,Shweta Singh,Female,43,Ahmedabad,Gujarat,701607,9723098130,Returning,Instagram,2023-04-07,App User,Opted In,2,10,2.0,36-45,Promoter (9-10)
CUST005012,Sonal Reddy,Female,45,Bengaluru,Karnataka,447798,9578021584,Returning,Instagram,2022-12-10,App User,Opted In,5,7,2.3,36-45,Passive (7-8)
CUST005013,Nikhil Agarwal,Male,24,Mumbai,Maharashtra,515544,9675693840,New,Amazon,2021-10-12,Non-App User,Opted In,5,10,3.5,18-25,Promoter (9-10)
CUST005014,Preeti Kumar,Female,33,Pune,Maharashtra,624148,9408051523,Returning,Influencer,2024-10-16,App User,Opted In,4,10,0.5,26-35,Promoter (9-10)
CUST005015,Simran Kumar,Female,38,Delhi,Delhi,429988,9747210126,Returning,Amazon,2022-05-03,Non-App User,Opted Out,5,8,2.9,36-45,Passive (7-8)
CUST005016,Anjali Rajan,Female,50,Mumbai,Maharashtra,448725,9321477910,New,Amazon,2020-08-16,Non-App User,Opted In,1,6,4.6,46-60,Detractor (0-6)
CUST005017,Suresh Singh,Male,47,Noida,Uttar Pradesh,628097,9683857586,Returning,Instagram,2024-10-19,Non-App User,Opted In,5,6,0.4,46-60,Detractor (0-6)
CUST005018,Heena Joshi,Female,46,Bengaluru,Karnataka,608881,9496506749,Loyal,Google Ads,2022-04-16,App User,Opted In,6,7,3.0,46-60,Passive (7-8)
CUST005019,Kavya Menon,Female,31,Gurgaon,Haryana,481556,9360543698,Returning,Organic Search,2022-08-13,App User,Opted In,3,8,2.6,26-35,Passive (7-8)
CUST005020,Divya Malhotra,Female,36,Pune,Maharashtra,463902,9021342655,New,Organic Search,2024-08-28,App User,Opted In,1,10,0.6,36-45,Promoter (9-10)
CUST005021,Jyoti Shah,Female,33,Mumbai,Maharashtra,816328,9073372737,New,Organic Search,2024-01-22,App User,Opted In,4,6,1.2,26-35,Detractor (0-6)
CUST005022,Sneha Pillai,Female,33,Mumbai,Maharashtra,693006,9356955073,Returning,Google Ads,2024-07-22,App User,Opted In,5,10,0.7,26-35,Promoter (9-10)
CUST005023,Gaurav Patel,Male,39,Ahmedabad,Gujarat,596667,9384732030,New,Word of Mouth,2024-07-22,App User,Opted Out,1,10,0.7,36-45,Promoter (9-10)
CUST005024,Meera Hegde,Female,34,Bengaluru,Karnataka,688997,9287357936,Loyal,Influencer,2023-06-18,App User,Opted In,15,6,1.8,26-35,Detractor (0-6)
CUST005025,Bhavna Tiwari,Female,43,Kolkata,West Bengal,715135,9275582888,Returning,Amazon,2023-10-24,App User,Opted In,2,9,1.4,36-45,Promoter (9-10)
CUST005026,Chhaya Bhatt,Female,34,Mumbai,Maharashtra,436695,9104095996,Returning,Influencer,2021-01-22,App User,Opted In,3,6,4.2,26-35,Detractor (0-6)
CUST005027,Vikas Shah,Male,35,Ahmedabad,Gujarat,546892,9440316698,Loyal,Organic Search,2020-06-14,Non-App User,Opted Out,3,6,4.8,26-35,Detractor (0-6)
CUST005028,Aakash Tiwari,Male,22,Bengaluru,Karnataka,754504,9425051707,Loyal,Word of Mouth,2024-12-11,App User,Opted In,15,8,0.3,18-25,Passive (7-8)
CUST005029,Mansi Gupta,Female,23,Delhi,Delhi,733526,9135381833,New,Instagram,2024-12-17,App User,Opted In,4,6,0.3,18-25,Detractor (0-6)
CUST005030,Divya Shetty,Female,32,Bengaluru,Karnataka,661025,9529833591,Returning,Instagram,2022-04-12,App User,Opted In,2,6,3.0,26-35,Detractor (0-6)
CUST005031,Aakash Jain,Male,43,Bengaluru,Karnataka,757396,9365714584,New,Influencer,2021-03-24,Non-App User,Opted In,4,5,4.0,36-45,Detractor (0-6)
CUST005032,Dinesh Dubey,Male,56,Bengaluru,Karnataka,739066,9475549789,Returning,Amazon,2021-02-07,App User,Opted In,4,6,4.1,46-60,Detractor (0-6)
CUST005033,Deepika Patil,Female,48,Pune,Maharashtra,564609,9959864836,Returning,Organic Search,2022-08-12,Non-App User,Opted In,5,9,2.6,46-60,Promoter (9-10)
CUST005034,Mohit Shetty,Male,21,Mumbai,Maharashtra,645904,9192624594,New,Google Ads,2021-04-10,Non-App User,Opted Out,1,10,4.0,18-25,Promoter (9-10)
CUST005035,Payal Pillai,Female,47,Pune,Maharashtra,761829,9025640283,New,Amazon,2023-12-02,App User,Opted Out,3,9,1.3,46-60,Promoter (9-10)
CUST005036,Bhavna Nair,Female,50,Mumbai,Maharashtra,423120,9061875421,New,Word of Mouth,2024-11-05,App User,Opted In,1,7,0.4,46-60,Passive (7-8)
CUST005037,Vineet Menon,Male,23,Mumbai,Maharashtra,564275,9646544793,New,Influencer,2020-06-28,Non-App User,Opted In,4,6,4.8,18-25,Detractor (0-6)
CUST005038,Divya Patel,Female,44,Bengaluru,Karnataka,502415,9989210013,Returning,Google Ads,2022-12-22,Non-App User,Opted In,1,10,2.3,36-45,Promoter (9-10)
CUST005039,Ishita Naik,Female,32,Mumbai,Maharashtra,508188,9264110235,New,Google Ads,2023-01-01,App User,Opted In,5,7,2.2,26-35,Passive (7-8)
CUST005040,Sonal Jain,Female,38,Kolkata,West Bengal,553645,9290508282,New,Instagram,2022-12-10,Non-App User,Opted In,1,7,2.3,36-45,Passive (7-8)
CUST005041,Shreya Bhatt,Female,34,Pune,Maharashtra,400688,9655845688,Loyal,Instagram,2023-06-30,App User,Opted In,10,10,1.8,26-35,Promoter (9-10)
CUST005042,Sakshi Bhatt,Female,36,Mumbai,Maharashtra,512289,9823023351,Loyal,Amazon,2021-04-04,App User,Opted Out,1,6,4.0,36-45,Detractor (0-6)
CUST005043,Payal Shetty,Female,42,Ahmedabad,Gujarat,430328,9139775702,Returning,Organic Search,2021-08-24,App User,Opted In,4,7,3.6,36-45,Passive (7-8)
CUST005044,Swati Agarwal,Female,27,Pune,Maharashtra,405729,9266022310,New,Word of Mouth,2024-07-01,App User,Opted In,2,6,0.7,26-35,Detractor (0-6)
CUST005045,Heena Patel,Female,43,Bengaluru,Karnataka,717902,9485509867,New,Instagram,2023-08-05,App User,Opted In,1,7,1.7,36-45,Passive (7-8)
CUST005046,Lokesh Singh,Male,30,Bengaluru,Karnataka,620132,9440144944,Returning,Organic Search,2023-09-29,App User,Opted In,1,9,1.5,26-35,Promoter (9-10)
CUST005047,Umesh Jain,Male,34,Bengaluru,Karnataka,438251,9784770128,New,Organic Search,2022-11-21,Non-App User,Opted In,4,10,2.4,26-35,Promoter (9-10)
CUST005048,Jyoti Bhat,Female,36,Ahmedabad,Gujarat,535568,9790276358,Returning,Organic Search,2024-05-04,App User,Opted In,2,10,0.9,36-45,Promoter (9-10)
CUST005049,Tanvi Rao,Female,21,Pune,Maharashtra,521976,9610978103,Returning,Influencer,2023-02-07,App User,Opted Out,5,8,2.1,18-25,Passive (7-8)
CUST005050,Deepika Murthy,Female,35,Bengaluru,Karnataka,768582,9632877591,Returning,Word of Mouth,2020-11-01,Non-App User,Opted In,4,9,4.4,26-35,Promoter (9-10)
CUST005051,Isha Nair,Female,22,Mumbai,Maharashtra,454073,9897423352,New,Email,2021-05-20,App User,Opted Out,4,6,3.9,18-25,Detractor (0-6)
CUST005052,Jyoti Chatterjee,Female,21,Hyderabad,Telangana,405918,9330570077,Loyal,Organic Search,2023-07-14,App User,Opted In,15,9,1.7,18-25,Promoter (9-10)
CUST005053,Umesh Gupta,Male,21,Bengaluru,Karnataka,532074,9577187813,Returning,Influencer,2021-03-16,Non-App User,Opted In,3,9,4.0,18-25,Promoter (9-10)
CUST005054,Abhishek Sharma,Male,47,Pune,Maharashtra,600761,9534721434,Returning,Amazon,2022-08-17,App User,Opted In,5,9,2.6,46-60,Promoter (9-10)
CUST005055,Vidya Dubey,Female,25,Mumbai,Maharashtra,550886,9723178772,New,Google Ads,2022-11-28,Non-App User,Opted In,5,6,2.3,18-25,Detractor (0-6)
CUST005056,Pooja Joshi,Female,36,Bengaluru,Karnataka,781342,9233262280,Returning,Google Ads,2021-07-23,App User,Opted In,3,6,3.7,36-45,Detractor (0-6)
CUST005057,Lokesh Agarwal,Male,31,Mumbai,Maharashtra,770371,9190179194,Returning,Instagram,2021-01-26,Non-App User,Opted In,3,9,4.2,26-35,Promoter (9-10)
CUST005058,Shweta Singh,Female,46,Jaipur,Rajasthan,771702,9267801663,New,Google Ads,2020-06-24,App User,Opted In,2,9,4.8,46-60,Promoter (9-10)
CUST005059,Piyush Patil,Male,21,Bengaluru,Karnataka,513893,9969774297,New,Word of Mouth,2021-01-16,Non-App User,Opted In,1,8,4.2,18-25,Passive (7-8)
CUST005060,Chhaya Shukla,Female,46,Bengaluru,Karnataka,646870,9089494197,New,Organic Search,2023-07-02,Non-App User,Opted In,3,5,1.7,46-60,Detractor (0-6)
CUST005061,Tarun Pillai,Male,27,Delhi,Delhi,584693,9171993222,New,Email,2022-07-20,Non-App User,Opted Out,2,9,2.7,26-35,Promoter (9-10)
CUST005062,Ananya Malhotra,Female,44,Kolkata,West Bengal,601125,9209297665,New,Influencer,2021-06-07,Non-App User,Opted Out,3,9,3.8,36-45,Promoter (9-10)
CUST005063,Suresh Das,Male,30,Bengaluru,Karnataka,585525,9062181842,Loyal,Instagram,2020-11-06,Non-App User,Opted Out,1,9,4.4,26-35,Promoter (9-10)
CUST005064,Anjali Bhat,Female,45,Delhi,Delhi,754055,9789569314,Returning,Amazon,2023-09-14,App User,Opted In,3,7,1.5,36-45,Passive (7-8)
CUST005065,Vidya Das,Female,26,Bengaluru,Karnataka,535557,9960277989,New,Organic Search,2022-10-19,App User,Opted In,5,9,2.4,26-35,Promoter (9-10)
CUST005066,Megha Kumar,Female,42,Nashik,Maharashtra,492313,9297054139,Loyal,Instagram,2023-02-03,Non-App User,Opted In,3,7,2.2,36-45,Passive (7-8)
CUST005067,Deepika Mehta,Female,40,Delhi,Delhi,553764,9267962695,New,Word of Mouth,2021-09-18,Non-App User,Opted In,1,9,3.5,36-45,Promoter (9-10)
CUST005068,Vivek Bhat,Male,31,Kolkata,West Bengal,543295,9843969882,Returning,Influencer,2024-06-04,Non-App User,Opted In,1,10,0.8,26-35,Promoter (9-10)
CUST005069,Kartik Shah,Male,34,Mumbai,Maharashtra,591303,9305846567,New,Google Ads,2021-01-11,App User,Opted In,3,6,4.2,26-35,Detractor (0-6)
CUST005070,Sonal Chatterjee,Female,36,Kolkata,West Bengal,498775,9007512927,New,Organic Search,2022-10-17,App User,Opted In,1,6,2.5,36-45,Detractor (0-6)
CUST005071,Siddharth Patel,Male,31,Pune,Maharashtra,843842,9287724073,New,Instagram,2024-08-13,App User,Opted In,3,7,0.6,26-35,Passive (7-8)
CUST005072,Chhaya Shukla,Female,49,Chennai,Tamil Nadu,780625,9964977797,New,Word of Mouth,2023-07-28,App User,Opted Out,3,8,1.7,46-60,Passive (7-8)
CUST005073,Ananya Menon,Female,42,Kolkata,West Bengal,771410,9662982729,New,Organic Search,2022-03-18,App User,Opted Out,4,5,3.0,36-45,Detractor (0-6)
CUST005074,Rajan Bhatt,Male,31,Mumbai,Maharashtra,773910,9364232907,Returning,Word of Mouth,2023-10-28,App User,Opted Out,3,8,1.4,26-35,Passive (7-8)
CUST005075,Deepika Hegde,Female,37,Pune,Maharashtra,825527,9999623218,Loyal,Organic Search,2024-05-01,App User,Opted In,4,8,0.9,36-45,Passive (7-8)
CUST005076,Hardik Patel,Male,24,Hyderabad,Telangana,581019,9332725064,Returning,Google Ads,2021-03-03,App User,Opted In,3,7,4.1,18-25,Passive (7-8)
CUST005077,Nilesh Hegde,Male,34,Delhi,Delhi,610386,9477633721,New,Instagram,2024-08-17,App User,Opted Out,2,9,0.6,26-35,Promoter (9-10)
CUST005078,Shubham Pillai,Male,47,Mumbai,Maharashtra,600535,9813528145,Loyal,Instagram,2022-07-17,App User,Opted In,2,9,2.7,46-60,Promoter (9-10)
CUST005079,Ravi Rao,Male,21,Delhi,Delhi,728068,9919147332,New,Instagram,2022-03-23,App User,Opted In,5,8,3.0,18-25,Passive (7-8)
CUST005080,Kavya Mishra,Female,38,Mumbai,Maharashtra,609364,9569022148,New,Word of Mouth,2021-03-14,Non-App User,Opted In,3,5,4.0,36-45,Detractor (0-6)
CUST005081,Piyush Mishra,Male,33,Mumbai,Maharashtra,530372,9788555247,New,Influencer,2022-10-30,App User,Opted In,4,10,2.4,26-35,Promoter (9-10)
CUST005082,Heena Kulkarni,Female,21,Noida,Uttar Pradesh,481075,9443438709,New,Organic Search,2024-10-22,Non-App User,Opted In,4,7,0.4,18-25,Passive (7-8)
CUST005083,Sanjay Srivastava,Male,21,Mumbai,Maharashtra,571483,9821690173,New,Influencer,2021-10-07,App User,Opted In,3,8,3.5,18-25,Passive (7-8)
CUST005084,Sunita Reddy,Female,40,Hyderabad,Telangana,508859,9980722224,New,Instagram,2023-12-12,App User,Opted In,5,7,1.3,36-45,Passive (7-8)
CUST005085,Amit Bose,Male,39,Gurgaon,Haryana,588282,9834669910,Loyal,Google Ads,2021-06-03,Non-App User,Opted In,14,8,3.8,36-45,Passive (7-8)
CUST005086,Tarun Naik,Male,38,Delhi,Delhi,680211,9704415573,Loyal,Amazon,2023-12-04,Non-App User,Opted Out,11,10,1.3,36-45,Promoter (9-10)
CUST005087,Preeti Iyer,Female,42,Bengaluru,Karnataka,761932,9711331456,New,Instagram,2021-08-05,Non-App User,Opted Out,3,10,3.7,36-45,Promoter (9-10)
CUST005088,Hardik Pillai,Male,37,Mumbai,Maharashtra,769118,9605113302,Loyal,Amazon,2023-12-10,App User,Opted In,17,10,1.3,36-45,Promoter (9-10)
CUST005089,Divya Jain,Female,21,Mumbai,Maharashtra,432101,9414381751,Loyal,Organic Search,2023-12-11,App User,Opted In,1,10,1.3,18-25,Promoter (9-10)
CUST005090,Kartik Dubey,Male,31,Bengaluru,Karnataka,821519,9689956497,New,Instagram,2024-12-15,App User,Opted In,5,8,0.3,26-35,Passive (7-8)
CUST005091,Megha Dubey,Female,30,Delhi,Delhi,524555,9457089169,New,Amazon,2023-04-27,Non-App User,Opted In,2,7,1.9,26-35,Passive (7-8)
CUST005092,Jyoti Singh,Female,21,Chennai,Tamil Nadu,409736,9537464809,New,Instagram,2023-07-27,App User,Opted In,5,8,1.7,18-25,Passive (7-8)
CUST005093,Gaurav Singh,Male,45,Bengaluru,Karnataka,681718,9022757824,Returning,Organic Search,2024-02-17,App User,Opted In,4,10,1.1,36-45,Promoter (9-10)
CUST005094,Payal Mishra,Female,28,Mumbai,Maharashtra,427835,9444883792,New,Organic Search,2020-06-21,Non-App User,Opted In,4,8,4.8,26-35,Passive (7-8)
CUST005095,Mansi Chatterjee,Female,44,Bengaluru,Karnataka,505235,9410835548,Returning,Instagram,2021-05-01,App User,Opted In,3,9,3.9,36-45,Promoter (9-10)
CUST005096,Khushi Singh,Female,56,Jaipur,Rajasthan,807718,9152895777,Loyal,Word of Mouth,2025-01-15,App User,Opted In,17,7,0.2,46-60,Passive (7-8)
CUST005097,Sunita Bhatt,Female,23,Mumbai,Maharashtra,668286,9535449940,Loyal,Organic Search,2020-12-11,Non-App User,Opted In,9,10,4.3,18-25,Promoter (9-10)
CUST005098,Chhaya Desai,Female,33,Mumbai,Maharashtra,493780,9778882314,New,Organic Search,2024-12-09,Non-App User,Opted In,5,5,0.3,26-35,Detractor (0-6)
CUST005099,Hemant Rao,Male,21,Mumbai,Maharashtra,735619,9315232089,Loyal,Word of Mouth,2022-04-27,Non-App User,Opted In,13,6,2.9,18-25,Detractor (0-6)
CUST005100,Rajesh Mishra,Male,36,Ahmedabad,Gujarat,563033,9067781432,New,Organic Search,2023-12-15,App User,Opted In,1,5,1.3,36-45,Detractor (0-6)
CUST005101,Tarun Nair,Male,48,Kolkata,West Bengal,607844,9930665433,New,Email,2024-02-19,Non-App User,Opted In,1,9,1.1,46-60,Promoter (9-10)
CUST005102,Nikhil Singh,Male,35,Mumbai,Maharashtra,594833,9299467804,Returning,Amazon,2021-10-02,App User,Opted In,2,9,3.5,26-35,Promoter (9-10)
CUST005103,Manish Shah,Male,36,Bengaluru,Karnataka,780087,9204261534,Loyal,Organic Search,2023-05-16,App User,Opted Out,4,8,1.9,36-45,Passive (7-8)
CUST005104,Sneha Pandey,Female,31,Delhi,Delhi,701536,9979627305,Loyal,Email,2020-06-16,Non-App User,Opted Out,6,7,4.8,26-35,Passive (7-8)
CUST005105,Ravi Pillai,Male,35,Kolkata,West Bengal,726586,9437799427,New,Amazon,2021-02-16,Non-App User,Opted In,1,6,4.1,26-35,Detractor (0-6)
CUST005106,Dinesh Reddy,Male,41,Pune,Maharashtra,823036,9736263280,Loyal,Organic Search,2023-10-25,App User,Opted Out,18,9,1.4,36-45,Promoter (9-10)
CUST005107,Heena Yadav,Female,43,Bengaluru,Karnataka,677855,9594473073,Loyal,Organic Search,2022-12-07,App User,Opted In,2,9,2.3,36-45,Promoter (9-10)
CUST005108,Sakshi Shetty,Female,35,Gurgaon,Haryana,403483,9521792743,Returning,Word of Mouth,2022-08-13,App User,Opted In,1,7,2.6,26-35,Passive (7-8)
CUST005109,Payal Sharma,Female,25,Bengaluru,Karnataka,596153,9058983030,Loyal,Organic Search,2022-10-18,App User,Opted Out,11,9,2.5,18-25,Promoter (9-10)
CUST005110,Vivek Mishra,Male,43,Pune,Maharashtra,617299,9513201244,New,Instagram,2022-08-15,Non-App User,Opted In,2,10,2.6,36-45,Promoter (9-10)
CUST005111,Rekha Dubey,Female,33,Nashik,Maharashtra,433995,9117882738,Loyal,Instagram,2021-03-22,Non-App User,Opted In,4,7,4.0,26-35,Passive (7-8)
CUST005112,Komal Pillai,Female,38,Pune,Maharashtra,503215,9717517726,Returning,Google Ads,2024-11-05,Non-App User,Opted In,2,8,0.4,36-45,Passive (7-8)
CUST005113,Tushar Choudhary,Male,29,Mumbai,Maharashtra,616268,9326959424,Loyal,Word of Mouth,2023-10-20,App User,Opted In,3,10,1.4,26-35,Promoter (9-10)
CUST005114,Yash Ghosh,Male,40,Bengaluru,Karnataka,669812,9720254393,Returning,Organic Search,2023-06-11,App User,Opted In,3,8,1.8,36-45,Passive (7-8)
CUST005115,Komal Hegde,Female,21,Hyderabad,Telangana,745500,9907589869,Returning,Instagram,2023-03-22,App User,Opted In,5,7,2.0,18-25,Passive (7-8)
CUST005116,Heena Srivastava,Female,43,Bengaluru,Karnataka,510080,9375409238,Returning,Google Ads,2024-12-18,App User,Opted In,2,8,0.3,36-45,Passive (7-8)
CUST005117,Abhishek Murthy,Male,32,Bengaluru,Karnataka,591884,9747470452,Loyal,Instagram,2024-06-27,App User,Opted In,14,8,0.8,26-35,Passive (7-8)
CUST005118,Meera Dubey,Female,24,Mumbai,Maharashtra,743555,9319919522,Returning,Influencer,2022-12-13,App User,Opted In,5,8,2.3,18-25,Passive (7-8)
CUST005119,Priya Verma,Female,24,Bengaluru,Karnataka,593117,9330261817,New,Amazon,2022-09-11,App User,Opted In,5,5,2.6,18-25,Detractor (0-6)
CUST005120,Deepika Malhotra,Female,36,Mumbai,Maharashtra,777489,9310325504,New,Amazon,2022-11-05,App User,Opted Out,2,8,2.4,36-45,Passive (7-8)
CUST005121,Payal Tiwari,Female,52,Bengaluru,Karnataka,529508,9278124891,Loyal,Organic Search,2022-11-06,Non-App User,Opted In,15,9,2.4,46-60,Promoter (9-10)
CUST005122,Preeti Shetty,Female,51,Bengaluru,Karnataka,600476,9641856391,New,Amazon,2021-02-13,App User,Opted In,4,8,4.1,46-60,Passive (7-8)
